2019 Lexus GX 460 Base,"62,105 mi.","$35,995",Good,Used
2019 Lexus GX 460 Base,"82,432 mi.","$30,977",Good,Used
2019 Lexus GX 460 Premium,"52,728 mi.","$35,995",Good,Used
2019 Lexus GX 460 Base,"52,866 mi.","$34,589",Good,Used
2019 Lexus GX 460 Base,"78,975 mi.","$30,995",Good,Used
2019 Lexus GX 460 Base,"105,626 mi.","$28,786",Good,Used
2019 Lexus GX 460 Luxury,"48,789 mi.","$43,999",Good,Used
2019 Lexus GX 460 Base,"80,779 mi.","$34,995",Good,Used
2019 Lexus GX 460 Base,"51,562 mi.","$36,497",Good,Used
2019 Lexus GX 460 Base,"82,279 mi.","$35,306",Good,Used
2019 Lexus GX 460 Luxury,"40,193 mi.","$44,998",Fair,Used
2019 Lexus GX 460,"38,587 mi.","$40,000",Good,Used
2019 Lexus GX 460 Base,"44,419 mi.","$37,999",Good,Used
2019 Lexus GX 460 Luxury,"61,113 mi.","$39,991",Good,Used
2019 Lexus GX 460 Base,"26,840 mi.","$40,990",Good,Used
2019 Lexus GX 460 Base,"73,206 mi.","$31,490",Good,Used
2019 Lexus GX 460 GX 460,"26,267 mi.","$39,905",Good,Used
None,"25,030 mi.","$44,687",Good,Used
2019 Lexus GX 460 Base,"59,755 mi.","$34,695",Good,Used
2019 Lexus GX 460 Luxury,"67,793 mi.","$39,998",Good,Used
2019 Lexus GX 460 Base,"41,806 mi.","$36,929",Good,Used
2019 Lexus GX 460 Premium,"55,029 mi.","$34,995",Good,Used
2019 Lexus GX 460 Base,"58,900 mi.","$33,966",Good,Used
2019 Lexus GX 460 Luxury,"55,468 mi.","$39,640",Good,Used
2019 Lexus GX 460 Base,"51,639 mi.","$35,998",Good,Used
2019 Lexus GX 460 GX 460 Premium 4WD,"34,527 mi.","$44,980",Fair,Used
2019 Lexus GX 460 Base,"104,516 mi.","$27,990",Great,Used
2019 Lexus GX 460 Base,"48,847 mi.","$37,000",Good,Used
2019 Lexus GX 460 Base,"93,770 mi.","$33,794",Fair,Used
2019 Lexus GX 460 Base,"48,044 mi.","$37,898",Good,Used
2019 Lexus GX 460 Base,"77,444 mi.","$37,662",Fair,Used
2019 Lexus GX 460 Base,"46,322 mi.","$33,999",Great,Used
2019 Lexus GX 460 Luxury,"65,204 mi.","$39,658",Good,Used
2019 Lexus GX 460 Luxury,"55,277 mi.","$41,771",Good,Used
2019 Lexus GX 460 Luxury,"40,303 mi.","$41,998",Good,Used
2019 Lexus GX 460 Base,"46,277 mi.","$41,499",Fair,Used
2019 Lexus GX 460 460,"39,854 mi.","$38,998",Good,Used
2019 Lexus GX 460 Premium,"55,305 mi.","$31,599",Good,Used
2019 Lexus GX 460 Base,"64,052 mi.","$36,380",Good,Used
2019 Lexus GX 460 Premium,"50,370 mi.","$35,000",Good,Used
2019 Lexus GX 460 Luxury,"78,783 mi.","$36,000",Good,Used
2019 Lexus GX 460 Base,"59,132 mi.","$45,000",Fair,Used
2019 Lexus GX 460 Base,"88,630 mi.","$32,249",Good,Used
2019 Lexus GX 460 Base,"47,011 mi.","$38,429",Good,Used
2019 Lexus GX 460 Luxury,"31,723 mi.","$47,595",Fair,Used
2019 Lexus GX 460 Base,"27,636 mi.","$38,998",Good,Used
2019 Lexus GX 460 Base,"29,050 mi.","$36,620",Fair,Used
2019 Lexus GX 460 Base,"13,422 mi.","$41,998",Good,Used
2019 Lexus GX 460 Base,"50,734 mi.","$35,390",Good,Used
2019 Lexus GX 460 Base,"58,862 mi.","$34,998",Good,Used
2019 Lexus GX 460 Base,"59,643 mi.","$36,998",Good,Used
2019 Lexus GX 460 Luxury,"52,090 mi.","$38,600",Good,Used
2019 Lexus GX 460 Premium,"112,738 mi.","$28,980",Good,Used
2019 Lexus GX 460 Base,"79,675 mi.","$31,748",Good,Used
2019 Lexus GX 460 Premium,"51,726 mi.","$38,495",Fair,Used
2019 Lexus GX 460 Premium,"67,896 mi.","$34,943",Fair,Used
2019 Lexus GX 460 Luxury,"84,899 mi.","$36,997",Good,Used
2019 Lexus GX 460 Base,"64,476 mi.","$34,230",Good,Used
2019 Lexus GX 460 Base,"33,560 mi.","$38,995",Good,Used
2019 Lexus GX 460 Base,"62,155 mi.","$34,880",Fair,Used
2019 Lexus GX 460 Base,"24,088 mi.","$41,995",Good,Used
2019 Lexus GX 460 Base,"36,976 mi.","$38,944",Good,Used
2019 Lexus GX 460 GX 460 4WD,"23,031 mi.","$39,001",Fair,Used
2019 Lexus GX 460 Premium,"42,532 mi.","$37,990",Good,Used
2019 Lexus GX 460 Premium,"60,130 mi.","$35,239",Good,Used
2019 Lexus GX 460 Premium,"85,379 mi.","$29,780",Good,Used
2019 Lexus GX 460 Base,"64,252 mi.","$34,400",Good,Used
2019 Lexus GX 460 Base,"82,211 mi.","$32,595",Good,Used
2019 Lexus GX 460 Base,"27,452 mi.","$40,988",Good,Used
2019 Lexus GX 460 Base,"30,118 mi.","$37,998",Good,Used
2019 Lexus GX 460 Base,"28,932 mi.","$37,278",Good,Used
2019 Lexus GX 460 Base,"53,661 mi.","$33,000",Good,Used
2019 Lexus GX 460 460,"54,396 mi.","$34,999",Good,Used
2019 Lexus GX 460 Luxury,"50,030 mi.","$35,995",Good,Used
2019 Lexus GX 460 Base,"80,302 mi.","$32,998",Good,Used
2019 Lexus GX 460 Base,"125,384 mi.","$31,900",Fair,Used
2019 Lexus GX 460 Base,"97,108 mi.","$31,499",Good,Used
2019 Lexus GX 460 Premium,"54,638 mi.","$32,000",Good,Used
2019 Lexus GX 460 GX 460 4WD w/Roof,"131,835 mi.","$30,000",Fair,Used
2019 Lexus GX 460 Luxury,"69,000 mi.","$38,000",Good,Used
2019 Lexus GX 460 Base,"87,103 mi.","$32,490",Good,Used
2019 Lexus GX 460 Premium,"89,365 mi.","$33,844",Good,Used
2019 Lexus GX 460 Premium,"59,555 mi.","$33,589",Good,Used
2019 Lexus GX 460 Base,"81,135 mi.","$32,299",Good,Used
2019 Lexus GX 460 Base,"44,197 mi.","$37,499",Good,Used
2019 Lexus GX 460 Base,"51,546 mi.","$34,500",Fair,Used
2019 Lexus GX 460 Base,"59,887 mi.","$34,088",Good,Used
2019 Lexus GX 460 Premium,"53,664 mi.","$36,490",Good,Used
2019 Lexus GX 460 Base,"89,330 mi.","$36,888",Fair,Used
2019 Lexus GX 460 Luxury,"72,833 mi.","$37,826",Good,Used
2019 Lexus GX 460 Luxury,"51,618 mi.","$40,677",Good,Used
2019 Lexus GX 460 GX 460,"94,776 mi.","$33,920",Fair,Used
2019 Lexus GX 460 Base,"42,114 mi.","$40,699",Good,Used
2019 Lexus GX 460 Base,"30,945 mi.","$39,998",Good,Used
2019 Lexus GX 460 Base,"30,230 mi.","$37,888",Good,Used
2019 Lexus GX 460 Luxury,"82,300 mi.","$34,888",Fair,Used
2019 Lexus GX 460 Base,"44,418 mi.","$33,999",Good,Used
2019 Lexus GX 460 Luxury,"70,042 mi.","$33,998",Great,Used
2019 Lexus GX 460 Luxury,"31,191 mi.","$49,988",Fair,Certified
2019 Lexus GX 460 Premium,"61,898 mi.","$33,552",Good,Used
2019 Lexus GX 460 Base,"33,431 mi.","$37,021",Good,Used
2019 Lexus GX 460 Base,"59,675 mi.","$37,225",Good,Used
2019 Lexus GX 460 Luxury,"76,037 mi.","$36,878",Good,Used
2019 Lexus GX 460 Luxury,"91,698 mi.","$31,547",Good,Used
2019 Lexus GX 460 Premium,"62,827 mi.","$36,700",Good,Used
2019 Lexus GX 460 Base,"53,195 mi.","$37,491",Good,Used
2019 Lexus GX 460 Base,"51,619 mi.","$37,985",Good,Used
2019 Lexus GX 460 Base,"45,058 mi.","$34,800",Great,Used
2019 Lexus GX 460 Base,"40,651 mi.","$38,998",Good,Used
2019 Lexus GX 460 Base,"62,156 mi.","$36,200",Good,Used
2019 Lexus GX 460 Base,"44,892 mi.","$39,990",Good,Used
2019 Lexus GX 460 Base,"40,582 mi.","$40,398",Fair,Used
2019 Lexus GX 460 Luxury,"55,076 mi.","$37,985",Good,Used
2019 Lexus GX 460 Base,"14,116 mi.","$37,000",Good,Used
2019 Lexus GX 460 Base,"92,797 mi.","$29,874",Great,Used
2019 Lexus GX 460 Base,"62,253 mi.","$32,990",Good,Used
2019 Lexus GX 460 Base,"66,965 mi.","$36,821",Good,Used
2019 Lexus GX 460 Base,"57,814 mi.","$36,402",Good,Used
2019 Lexus GX 460 Base,"37,982 mi.","$35,000",Great,Used
2019 Lexus GX 460 Luxury,"69,339 mi.","$34,998",Good,Used
2019 Lexus GX 460 Base,"34,782 mi.","$37,153",Good,Used
2019 Lexus GX 460 Base,"46,472 mi.","$35,745",Good,Used
2019 Lexus GX 460 Luxury,"34,346 mi.","$39,299",Fair,Used
2019 Lexus GX 460 Base,"59,550 mi.","$32,820",Great,Used
2019 Lexus GX 460 Base,"34,778 mi.","$39,000",None,Used
2019 Lexus GX 460 Base,"71,592 mi.","$35,681",Good,Used
2019 Lexus GX 460 Premium,"33,042 mi.","$38,488",Good,Used
2019 Lexus GX 460 Luxury,"41,137 mi.","$40,977",Good,Used
2019 Lexus GX 460 Luxury,"50,260 mi.","$42,888",Fair,Used
2019 Lexus GX 460 Base,"67,756 mi.","$30,915",Good,Used
2019 Lexus GX 460 Premium,"18,606 mi.","$42,998",Good,Used
2019 Lexus GX 460 Base,"36,683 mi.","$37,651",Good,Used
2019 Lexus GX 460 Base AWD 4dr SUV,"38,130 mi.","$41,995",Good,Used
2019 Lexus GX 460 Base,"77,751 mi.","$36,995",Good,Used
2019 Lexus GX 460 Base,"22,916 mi.","$40,995",Good,Used
2019 Lexus GX 460 Luxury,"62,386 mi.","$36,958",Good,Used
2019 Lexus GX 460 Base,"42,442 mi.","$37,995",Good,Used
2019 Lexus GX 460 Luxury,"79,032 mi.","$37,500",Good,Used
2019 Lexus GX 460 Base,"69,258 mi.","$31,799",Good,Used
2019 Lexus GX 460 Base,"64,369 mi.","$35,888",Good,Used
2019 Lexus GX 460 Base,"63,505 mi.","$34,287",None,Used
2019 Lexus GX 460 Base,40 mi.,"$36,988",Good,Used
2020 Lexus GX 460 Base,"44,039 mi.","$43,001",Good,Used
2020 Lexus GX 460 Premium,"43,269 mi.","$39,988",None,Used
2020 Lexus GX 460 Luxury,"26,766 mi.","$43,000",Great,Used
2020 Lexus GX 460 Premium,"114,349 mi.","$36,928",Fair,Used
2020 Lexus GX 460 Premium,"45,591 mi.","$44,998",Good,Used
2020 Lexus GX 460 Base,"44,401 mi.","$43,557",Fair,Used
2020 Lexus GX 460 Base,"56,867 mi.","$37,928",Fair,Used
2020 Lexus GX 460 Base,"39,203 mi.","$43,810",Fair,Used
2020 Lexus GX 460 Luxury,"60,950 mi.","$41,466",Good,Used
2020 Lexus GX 460 Luxury,"33,342 mi.","$43,750",Good,Used
2020 Lexus GX 460 Base,"73,715 mi.","$37,674",Good,Used
2020 Lexus GX 460 Base,"28,739 mi.","$44,000",Good,Used
2020 Lexus GX 460 Base,"77,515 mi.","$37,362",Good,Used
2020 Lexus GX 460 Luxury,"67,697 mi.","$42,000",Good,Used
2020 Lexus GX 460 Base,"46,923 mi.","$39,987",Good,Used
2020 Lexus GX 460 Base,"33,202 mi.","$40,800",Good,Used
2020 Lexus GX 460 Base,"61,228 mi.","$39,998",Good,Used
2020 Lexus GX 460 Premium,"44,756 mi.","$41,595",None,Used
2020 Lexus GX 460 460,"42,001 mi.","$41,990",Good,Used
2020 Lexus GX 460 Luxury,"86,490 mi.","$40,995",Fair,Used
2020 Lexus GX 460 Luxury,"37,521 mi.","$44,733",Good,Used
2020 Lexus GX 460 GX 460 Premium,"60,910 mi.","$38,521",Good,Used
2020 Lexus GX 460 Base,"59,442 mi.","$39,498",Good,Used
2020 Lexus GX 460 Luxury,"45,326 mi.","$46,032",Good,Used
2020 Lexus GX 460 Luxury,"41,026 mi.","$46,500",Good,Used
2020 Lexus GX 460 Base,"36,700 mi.","$43,998",Good,Used
2020 Lexus GX 460 Base,"69,661 mi.","$37,492",Good,Used
2020 Lexus GX 460 Premium,"57,197 mi.","$40,400",Good,Used
2020 Lexus GX 460 Base,"39,431 mi.","$38,991",Good,Used
2020 Lexus GX 460 Base,"28,339 mi.","$44,998",Good,Used
2020 Lexus GX 460 Base,"90,689 mi.","$36,974",Good,Used
2020 Lexus GX 460 Premium,"41,251 mi.","$38,941",Good,Used
2020 Lexus GX 460 Base,"36,771 mi.","$42,998",Good,Used
2020 Lexus GX 460 Premium,"53,695 mi.","$38,900",Good,Used
2020 Lexus GX 460 Premium,"68,021 mi.","$38,900",Fair,Used
2020 Lexus GX 460 Premium,"34,034 mi.","$40,999",Good,Used
2020 Lexus GX 460 Premium,"32,576 mi.","$44,548",Good,Used
2020 Lexus GX 460 Premium,"41,813 mi.","$40,977",Good,Used
2020 Lexus GX 460 Base,"29,732 mi.","$41,998",Good,Used
2020 Lexus GX 460 Base,"107,057 mi.","$34,900",Good,Used
2020 Lexus GX 460 Base,"48,256 mi.","$39,000",Good,Used
2020 Lexus GX 460 Base,"17,941 mi.","$45,998",Good,Used
2020 Lexus GX 460 Luxury,"45,022 mi.","$41,998",Good,Used
2020 Lexus GX 460 Base,"47,179 mi.","$39,997",Good,Used
2020 Lexus GX 460 Premium,"23,972 mi.","$45,960",Fair,Used
2020 Lexus GX 460 Base,"57,802 mi.","$39,998",Good,Used
2020 Lexus GX 460 Premium,"60,447 mi.","$38,632",Fair,Used
2020 Lexus GX 460 Base,"33,317 mi.","$46,963",Good,Used
2020 Lexus GX 460 Base,"42,830 mi.","$43,999",Good,Used
2020 Lexus GX 460 Premium,"71,620 mi.","$36,995",Good,Used
2020 Lexus GX 460 Base,"39,110 mi.","$40,995",Good,Used
2020 Lexus GX 460 Base,"36,976 mi.","$40,000",Good,Used
2020 Lexus GX 460 Base,"63,129 mi.","$41,977",Fair,Used
2020 Lexus GX 460 Premium,"27,376 mi.","$38,947",Good,Used
2020 Lexus GX 460 Base,"34,057 mi.","$42,810",Good,Used
2020 Lexus GX 460 Base,"41,327 mi.","$40,000",Good,Used
2020 Lexus GX 460 Luxury,"38,554 mi.","$43,880",Good,Used
2020 Lexus GX 460 Base,"27,518 mi.","$44,989",Good,Used
2020 Lexus GX 460 Base,"31,790 mi.","$42,998",Good,Used
2020 Lexus GX 460 Premium,"31,607 mi.","$41,490",Good,Used
2020 Lexus GX 460 Base,"24,645 mi.","$43,998",Good,Used
2020 Lexus GX 460 Base,"36,917 mi.","$37,991",Good,Used
2020 Lexus GX 460 Base,"36,005 mi.","$38,880",Good,Used
2020 Lexus GX 460 Base,"20,390 mi.","$45,631",Good,Used
2020 Lexus GX 460 Base,"21,680 mi.","$42,999",Good,Used
2020 Lexus GX 460 Premium,"41,000 mi.","$37,997",Good,Used
2020 Lexus GX 460 Premium,"51,397 mi.","$36,000",Good,Used
2020 Lexus GX 460 Premium,"44,330 mi.","$39,995",Good,Used
2020 Lexus GX 460 Base,"37,033 mi.","$41,998",Good,Used
2020 Lexus GX 460 Base,"48,102 mi.","$43,210",Good,Used
2020 Lexus GX 460 Base,"36,284 mi.","$42,998",Good,Used
2020 Lexus GX 460 Luxury,"46,549 mi.","$44,950",Good,Used
2020 Lexus GX 460 Base,"41,873 mi.","$42,998",Good,Used
2020 Lexus GX 460 Base,"43,031 mi.","$41,990",Fair,Used
2020 Lexus GX 460 GX 460 Premium,"83,958 mi.","$35,333",Good,Used
2020 Lexus GX 460 Luxury,"45,584 mi.","$45,989",Good,Used
2020 Lexus GX 460 Premium,"65,679 mi.","$38,999",Good,Used
2020 Lexus GX 460 Base,"56,445 mi.","$41,900",Good,Used
2020 Lexus GX 460 Base,"59,978 mi.","$39,395",Good,Used
2020 Lexus GX 460 Premium,"82,748 mi.","$35,790",Fair,Used
2020 Lexus GX 460 Base,"26,475 mi.","$42,999",Good,Used
2020 Lexus GX 460 Base,"23,606 mi.","$38,242",Great,Used
2020 Lexus GX 460 Premium,"36,141 mi.","$44,885",Good,Used
2020 Lexus GX 460 Base,"22,300 mi.","$41,773",Good,Used
2020 Lexus GX 460 Luxury,"34,637 mi.","$44,996",Good,Used
2020 Lexus GX 460 Base,"23,486 mi.","$40,000",Good,Used
2020 Lexus GX 460 Base,"88,772 mi.","$37,496",Fair,Used
2020 Lexus GX 460 Base,"30,994 mi.","$43,947",Good,Used
2020 Lexus GX 460 Base,"39,317 mi.","$43,420",Good,Used
2020 Lexus GX 460 Base,"44,764 mi.","$41,998",Good,Used
2020 Lexus GX 460 Base,"38,870 mi.","$44,888",Good,Used
2020 Lexus GX 460 Base,"12,957 mi.","$46,000",Good,Used
2020 Lexus GX 460 Premium,"60,674 mi.","$39,088",Fair,Used
2020 Lexus GX 460 Base,"53,050 mi.","$39,987",Good,Used
2020 Lexus GX 460 Base,"36,524 mi.","$42,767",Good,Used
2020 Lexus GX 460 Luxury,"39,514 mi.","$43,756",Good,Used
2020 Lexus GX 460 Base,"27,887 mi.","$45,900",Good,Used
2020 Lexus GX 460 Base,"52,781 mi.","$39,998",Good,Used
2020 Lexus GX 460 Premium,"71,935 mi.","$38,499",Fair,Used
2020 Lexus GX 460 Base,"44,498 mi.","$40,880",Great,Used
2020 Lexus GX 460 Base,"75,789 mi.","$39,995",Fair,Used
2020 Lexus GX 460 Base,"62,361 mi.","$42,998",Fair,Used
2020 Lexus GX 460 Premium,"27,493 mi.","$44,989",Good,Used
2020 Lexus GX 460 Base,"64,451 mi.","$37,592",Good,Used
2020 Lexus GX 460 Base,"39,753 mi.","$41,950",Good,Used
2020 Lexus GX 460 Base,"42,772 mi.","$41,165",Good,Used
2020 Lexus GX 460 Premium,"32,882 mi.","$40,749",Good,Used
2020 Lexus GX 460 Premium,"38,764 mi.","$43,234",Good,Used
2020 Lexus GX 460 Base,"41,002 mi.","$41,998",Good,Used
2020 Lexus GX 460 Base,"101,418 mi.","$36,800",Good,Used
2020 Lexus GX 460 Luxury,"42,610 mi.","$41,520",Good,Used
2020 Lexus GX 460 Base,"27,270 mi.","$45,729",Good,Used
2020 Lexus GX 460 Base,"64,355 mi.","$39,385",Good,Used
2020 Lexus GX 460 Premium,"37,219 mi.","$69,999",None,Used
2020 Lexus GX 460 Base,"28,948 mi.","$39,499",Good,Used
2020 Lexus GX 460 Luxury,"57,767 mi.","$44,909",Good,Used
2020 Lexus GX 460 Luxury,"60,825 mi.","$41,319",Good,Used
2020 Lexus GX 460 GX 460 Premium,"36,507 mi.","$33,795",None,Used
2020 Lexus GX 460 Base,"67,930 mi.","$40,995",Good,Used
2020 Lexus GX 460 Premium,"28,001 mi.","$44,541",Good,Used
2020 Lexus GX 460 Base,"61,552 mi.","$39,400",Good,Used
2021 Lexus GX 460 Premium,"45,429 mi.","$46,864",Good,Used
2021 Lexus GX 460 Base,"43,071 mi.","$45,344",Good,Used
2021 Lexus GX 460 Premium,"24,429 mi.","$46,324",Great,Used
2021 Lexus GX 460 Premium,"63,793 mi.","$40,794",Good,Used
2021 Lexus GX 460 Premium,"26,989 mi.","$47,501",Good,Used
2021 Lexus GX 460 Premium,"24,862 mi.","$43,987",Good,Used
2021 Lexus GX 460 Base,"44,620 mi.","$39,990",Great,Used
2021 Lexus GX 460 Premium,"51,920 mi.","$39,987",Good,Used
2021 Lexus GX 460 Premium,"53,293 mi.","$41,987",Good,Used
2021 Lexus GX 460 Base,"27,190 mi.","$45,574",Good,Used
2021 Lexus GX 460 Base,"16,121 mi.","$50,998",Good,Used
2021 Lexus GX 460 Base,"22,778 mi.","$44,995",Good,Used
2021 Lexus GX 460 Base,"24,044 mi.","$48,985",Good,Used
2021 Lexus GX 460 Base,"9,395 mi.","$47,550",Great,Used
2021 Lexus GX 460 Base,"36,303 mi.","$43,998",Good,Used
2021 Lexus GX 460 Base,"26,492 mi.","$48,988",Good,Used
2021 Lexus GX 460 Premium,"47,786 mi.","$45,999",Good,Used
2021 Lexus GX 460 Premium,"25,970 mi.","$43,999",Great,Used
2021 Lexus GX 460 Premium,"43,277 mi.","$39,750",Great,Used
2021 Lexus GX 460 Base,"35,957 mi.","$44,000",Good,Used
2021 Lexus GX 460 Premium,"35,479 mi.","$44,590",Fair,Used
2021 Lexus GX 460 Base,"26,671 mi.","$44,495",Good,Used
2021 Lexus GX 460 Base,"34,633 mi.","$44,490",Great,Used
2021 Lexus GX 460 Luxury,"74,293 mi.","$42,787",Fair,Used
2021 Lexus GX 460 Base,"37,537 mi.","$44,998",Great,Used
2021 Lexus GX 460 Premium,"34,751 mi.","$44,626",Great,Used
2021 Lexus GX 460 Luxury,"33,736 mi.","$46,998",Good,Used
2021 Lexus GX 460 Base,"36,650 mi.","$43,995",Great,Used
2021 Lexus GX 460 Base,"46,689 mi.","$46,996",Good,Used
2021 Lexus GX 460 Luxury,"52,335 mi.","$48,502",Good,Used
2021 Lexus GX 460 Base,"40,490 mi.","$45,986",Good,Used
2021 Lexus GX 460 Base,"45,235 mi.","$45,104",Good,Used
2021 Lexus GX 460 Premium,"46,440 mi.","$45,000",Good,Used
2021 Lexus GX 460 Base,"22,125 mi.","$45,891",Good,Used
2021 Lexus GX 460 Base,"11,010 mi.","$50,995",Good,Used
2021 Lexus GX 460 Base,"29,029 mi.","$46,611",Good,Used
2021 Lexus GX 460 Premium,"29,230 mi.","$50,000",Good,Used
2021 Lexus GX 460 Base,"9,031 mi.","$47,000",Good,Used
2021 Lexus GX 460 Premium,"42,825 mi.","$49,920",Great,Used
2021 Lexus GX 460 Premium,"36,298 mi.","$44,000",Good,Used
2021 Lexus GX 460 Base,"52,850 mi.","$39,990",Good,Used
2021 Lexus GX 460 Base,"17,204 mi.","$47,799",Good,Used
2021 Lexus GX 460 Premium,"51,750 mi.","$49,645",Good,Used
2021 Lexus GX 460 Base,"24,025 mi.","$50,299",Good,Used
2021 Lexus GX 460 Base,"43,012 mi.","$45,990",Good,Used
2021 Lexus GX 460 Base,"20,390 mi.","$46,888",Good,Used
2021 Lexus GX 460 Base,"17,938 mi.","$46,395",Good,Used
2021 Lexus GX 460 Base,"34,490 mi.","$45,955",Good,Used
2021 Lexus GX 460 Premium,"37,968 mi.","$40,799",Good,Used
2021 Lexus GX 460 Base,"58,866 mi.","$39,494",Good,Used
2021 Lexus GX 460 Base,"46,903 mi.","$42,800",Good,Used
2021 Lexus GX 460 Base,"51,333 mi.","$42,490",Good,Used
2021 Lexus GX 460 Base,"45,584 mi.","$44,995",Good,Used
2021 Lexus GX 460 Base,"42,757 mi.","$40,998",Great,Used
2021 Lexus GX 460 Premium,"65,192 mi.","$43,758",Good,Used
2021 Lexus GX 460 Base,"27,565 mi.","$43,457",Good,Used
2021 Lexus GX 460 Base,"23,995 mi.","$46,988",Good,Used
2021 Lexus GX 460 Luxury,"61,723 mi.","$46,181",Fair,Used
2021 Lexus GX 460 460,"30,000 mi.","$46,651",Fair,Used
2021 Lexus GX 460 Base,"30,404 mi.","$47,995",Fair,Used
2021 Lexus GX 460 Base,"15,318 mi.","$49,995",Good,Used
2021 Lexus GX 460 Base,"38,599 mi.","$43,995",Good,Used
2021 Lexus GX 460 Base,"29,990 mi.","$47,990",Good,Used
2021 Lexus GX 460 Base,"41,928 mi.","$38,281",Great,Used
2021 Lexus GX 460 Base,"29,892 mi.","$52,770",Fair,Used
2021 Lexus GX 460 Base,"36,393 mi.","$43,894",Good,Used
2021 Lexus GX 460 Luxury,"70,982 mi.","$45,085",Good,Used
2021 Lexus GX 460 Base,"37,225 mi.","$49,990",Good,Used
2021 Lexus GX 460 Luxury,"33,744 mi.","$51,598",Good,Used
2021 Lexus GX 460 Luxury,"46,949 mi.","$45,771",Great,Used
2021 Lexus GX 460 Premium,"15,193 mi.","$49,096",Good,Used
2021 Lexus GX 460 Base,"41,326 mi.","$46,889",Good,Used
2021 Lexus GX 460 Base,"41,549 mi.","$45,991",Good,Used
2021 Lexus GX 460 Base,"48,929 mi.","$43,262",Good,Used
2021 Lexus GX 460 Premium,"43,493 mi.","$42,477",Fair,Used
2021 Lexus GX 460 Premium,"25,379 mi.","$46,373",Good,Used
2021 Lexus GX 460 Base,"46,102 mi.","$49,425",Good,Used
2021 Lexus GX 460 Base,"40,167 mi.","$45,999",Good,Used
2021 Lexus GX 460 Base,"18,885 mi.","$49,998",Good,Used
2021 Lexus GX 460 Base,"33,259 mi.","$42,699",Good,Used
2021 Lexus GX 460 Base,"21,107 mi.","$52,999",Good,Used
2021 Lexus GX 460 Base,"51,578 mi.","$43,904",Great,Used
2021 Lexus GX 460 Base,"33,736 mi.","$43,998",Great,Used
2021 Lexus GX 460 Base,"50,989 mi.","$42,499",Great,Used
2021 Lexus GX 460 Base,"40,238 mi.","$44,499",Good,Used
2021 Lexus GX 460 Premium,"31,910 mi.","$48,974",Fair,Used
2021 Lexus GX 460 Base,"29,128 mi.","$44,984",Fair,Used
2021 Lexus GX 460 Premium,"25,489 mi.","$44,866",Good,Used
2021 Lexus GX 460 Base,"32,859 mi.","$44,998",Good,Used
2021 Lexus GX 460 Luxury,"15,007 mi.","$57,998",Good,Certified
2021 Lexus GX 460 Base,"54,214 mi.","$41,539",Good,Used
2021 Lexus GX 460 Base,"48,721 mi.","$44,011",Good,Used
2021 Lexus GX 460 Base,"54,237 mi.","$43,482",Fair,Used
2021 Lexus GX 460 GX 460 Premium,"51,382 mi.","$46,988",Good,Used
2021 Lexus GX 460 Base,"47,559 mi.","$38,490",Great,Used
2021 Lexus GX 460 Base,"28,048 mi.","$46,323",Good,Used
2021 Lexus GX 460 Base,"50,190 mi.","$41,998",Good,Used
2021 Lexus GX 460 Base,"19,846 mi.","$45,998",Great,Used
2021 Lexus GX 460 Base,"65,231 mi.","$40,444",Good,Used
2021 Lexus GX 460 Luxury,"40,607 mi.","$48,995",Good,Used
2021 Lexus GX 460 Base,"33,420 mi.","$42,998",Great,Used
2021 Lexus GX 460 Base,"26,275 mi.","$48,698",Good,Used
2021 Lexus GX 460 Base,"34,361 mi.","$44,399",Good,Used
2021 Lexus GX 460 Base,"24,940 mi.","$45,998",Good,Used
2021 Lexus GX 460 Premium,"43,967 mi.","$41,440",Great,Used
2021 Lexus GX 460 Premium,"31,950 mi.","$50,000",Fair,Used
2021 Lexus GX 460 Base,"41,113 mi.","$42,700",Good,Used
2021 Lexus GX 460 Base,"44,056 mi.","$44,569",Good,Used
2021 Lexus GX 460 Base,"62,901 mi.","$44,993",Good,Used
2021 Lexus GX 460 Base,"59,111 mi.","$42,500",Good,Used
2021 Lexus GX 460 Base,"7,322 mi.","$52,500",Good,Used
2021 Lexus GX 460 Base,"26,042 mi.","$43,193",Great,Used
2021 Lexus GX 460 Base,"24,417 mi.","$47,495",Good,Used
2021 Lexus GX 460 Base,"25,569 mi.","$52,662",Good,Used
2021 Lexus GX 460 Base,"19,850 mi.","$49,988",Good,Used
2021 Lexus GX 460 Luxury,"48,448 mi.","$49,997",Fair,Used
2021 Lexus GX 460 Base,"35,557 mi.","$44,944",Good,Used
2021 Lexus GX 460 Premium,"60,370 mi.","$40,989",Good,Used
2021 Lexus GX 460 GX 460 Premium 4WD,"31,735 mi.","$46,989",Good,Used
2021 Lexus GX 460 Luxury,"41,644 mi.","$49,491",Good,Used
2021 Lexus GX 460 Luxury,"42,342 mi.","$47,780",Good,Used
2021 Lexus GX 460 Luxury,"90,555 mi.","$41,295",Good,Used
2021 Lexus GX 460 Base,"50,423 mi.","$41,995",Good,Used
2021 Lexus GX 460 Base,"42,908 mi.","$49,069",Fair,Used
2021 Lexus GX 460 Luxury,"39,958 mi.","$46,955",Good,Used
2021 Lexus GX 460 Premium,"43,580 mi.","$39,000",Good,Used
2021 Lexus GX 460 Base,"32,868 mi.","$45,250",Good,Used
2021 Lexus GX 460 Premium,"25,030 mi.","$44,687",Good,Used
