Title,Miles,Price,Deal,Stock,Year,Make,Model,Sub_Model
2023 Lexus GX 460 Base,0,68115,None,New,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,0,64780,None,New,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,0,66925,None,New,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,0,65510,None,New,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,0,67340,None,New,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,0,67340,None,New,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460,0,60024,None,New,2023,Lexus,GX 460,Base
2023 Lexus GX 460,0,58107,None,New,2023,Lexus,GX 460,Base
2023 Lexus GX 460 Base,0,64385,None,New,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Premium,0,65005,None,New,2023,Lexus,GX 460 Premium,Premium
2023 Lexus GX 460 Luxury,9,67488,None,Used,2023,Lexus,GX 460 Luxury,Luxury
2023 Lexus GX 460 Base,5,65390,None,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Luxury,5142,68995,None,Used,2023,Lexus,GX 460 Luxury,Luxury
2023 Lexus GX 460 Base,26344,61871,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Premium,5750,59988,Great,Used,2023,Lexus,GX 460 Premium,Premium
2023 Lexus GX 460 Base,5,63855,None,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Luxury,32191,62999,Good,Used,2023,Lexus,GX 460 Luxury,Luxury
2023 Lexus GX 460 Base,2,64900,None,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,3178,59500,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,30139,55990,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Luxury,4281,68950,Good,Used,2023,Lexus,GX 460 Luxury,Luxury
2023 Lexus GX 460,20031,60895,Fair,Used,2023,Lexus,GX 460,Base
2023 Lexus GX 460 Premium,25000,60999,Good,Used,2023,Lexus,GX 460 Premium,Premium
2023 Lexus GX 460 Base,0,64450,None,New,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,33576,55366,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,9,59488,None,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,9,62888,None,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,24275,58998,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,5,62630,None,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,9074,58500,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Luxury,11211,62856,Good,Used,2023,Lexus,GX 460 Luxury,Luxury
2023 Lexus GX 460 Base,9,62888,None,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,6061,61897,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,25349,60458,Fair,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Premium,3029,60597,Good,Used,2023,Lexus,GX 460 Premium,Premium
2023 Lexus GX 460 Base,13725,61950,Fair,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,8402,54999,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,25028,57119,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Luxury,13373,62599,Good,Used,2023,Lexus,GX 460 Luxury,Luxury
2023 Lexus GX 460 Luxury,48835,58888,Fair,Used,2023,Lexus,GX 460 Luxury,Luxury
2023 Lexus GX 460 Base,2243,60985,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460 Base,13622,59888,Good,Used,2023,Lexus,GX 460 Base,Base
2023 Lexus GX 460,13470,59500,Good,Used,2023,Lexus,GX 460,Base
